"solar cost $/MW","battery cost $/MWh","load cost $/MW","arraysize (MW)","battery size (MWh)","load size (1 MW by definition)","array cost $","battery cost $","load cost $ (all normalized to 1 MW)","total power system cost $","total system cost $","total system cost per utilization","battery size relative to 1 MW array","load size relative to 1 MW array","annual battery utilization","annual load utilization"
200000,200000,2.5118864315095823e6,7.060528184445816,5.999036803139609,1.,1.4121056368891632e6,1.1998073606279218e6,2.5118864315095823e6,2.6119129975170847e6,5.123799429026667e6,1.0115410969618628e7,0.8496583607378485,0.141632463446995,0.4705194063926941,0.5065339850665351
200000,200000,3.1622776601683795e6,8.319113106422021,8.597200921312506,1.,1.6638226212844043e6,1.7194401842625013e6,3.1622776601683795e6,3.383262805546906e6,6.545540465715285e6,1.1022889388011985e7,1.0334275795187606,0.12020512129208102,0.5659436834094368,0.5938134943850504
200000,200000,3.981071705534973e6,10.116086638345832,11.691077360127062,1.,2.0232173276691665e6,2.3382154720254126e6,3.981071705534973e6,4.361432799694579e6,8.342504505229552e6,1.1888846709076185e7,1.1556916995759112,0.09885245507975587,0.6854642313546423,0.701708475966867
200000,200000,5.011872336272725e6,11.3276618455888,12.761802848002802,1.,2.26553236911776e6,2.5523605696005602e6,5.011872336272725e6,4.817892938718321e6,9.829765274991047e6,1.3234477726022825e7,1.1266052096154762,0.08827947140648609,0.7316780821917808,0.7427391906567552
200000,200000,6.309573444801937e6,12.33172372731181,13.070015354365099,1.,2.4663447454623617e6,2.6140030708730198e6,6.309573444801937e6,5.080347816335382e6,1.1389921261137318e7,1.494106575426442e7,1.0598692967324714,0.08109166424035595,0.7526541095890411,0.7623232136493644
200000,200000,7.943282347242822e6,13.2442020420308,13.628420706306402,1.,2.64884040840616e6,2.7256841412612805e6,7.943282347242822e6,5.37452454966744e6,1.3317806896910261e7,1.70378685385495e7,1.0290103294299102,0.07550473760717902,0.7731069254185692,0.781659212053297
200000,200000,1.e7,14.701666731032018,14.102038073363513,1.,2.940333346206404e6,2.8204076146727027e6,1.e7,5.760740960879106e6,1.5760740960879106e7,1.958864207339316e7,0.9592135593440695,0.0680194986252285,0.7973268645357686,0.8045856829599531
200000,200000,1.2589254117941676e7,16.130925365062,14.60848693521511,1.,3.2261850730124004e6,2.921697387043022e6,1.2589254117941676e7,6.147882460055422e6,1.8737136577997096e7,2.2720614283904918e7,0.9056198949910002,0.06199272375073421,0.8183885083713851,0.8246756158908221
200000,200000,1.584893192461114e7,17.37831068824973,15.060414093038958,1.,3.475662137649946e6,3.0120828186077913e6,1.584893192461114e7,6.487744956257737e6,2.233667688086888e7,2.6615685763792142e7,0.8666212938189666,0.05754299240812547,0.8338184931506849,0.8392298090344752
200000,200000,1.995262314968881e7,18.557595576374208,15.362148173351068,1.,3.7115191152748414e6,3.072429634670214e6,1.995262314968881e7,6.783948749945056e6,2.6736571899633866e7,3.1457280392319143e7,0.8278091905887159,0.05388629124309112,0.8451008371385084,0.8499327203810689
200000,200000,2.511886431509582e7,20.120151561060112,16.044047919194842,1.,4.0240303122120225e6,3.2088095838389685e6,2.511886431509582e7,7.2328398960509915e6,3.235170421114681e7,3.7461076108791135e7,0.797411881839199,0.04970141487081874,0.8593702435312024,0.8636085123981452
200000,200000,3.1622776601683795e7,21.784147879215013,17.32234902189973,1.,4.356829575843003e6,3.4644698043799456e6,3.1622776601683795e7,7.821299380222948e6,3.944407598190674e7,4.492393910877758e7,0.79518139143866,0.045904939938189344,0.8744387366818873,0.8780190865809419
200000,200000,3.981071705534973e7,23.82658644276955,18.42214157600724,1.,4.76531728855391e6,3.684428315201448e6,3.981071705534973e7,8.449745603755359e6,4.826046265910509e7,5.4193451216972366e7,0.7731758647113148,0.04196992306900351,0.8877568493150685,0.8905220386479248
200000,200000,5.011872336272725e7,25.828345638604855,21.915484366083465,1.,5.165669127720971e6,4.383096873216693e6,5.011872336272725e7,9.548766000937663e6,5.966748936366491e7,6.569560897232789e7,0.8485051529327162,0.038717152619536344,0.9061643835616439,0.9082416663311224
200000,200000,6.309573444801936e7,30.833099962639842,22.31892067629614,1.,6.166619992527968e6,4.463784135259228e6,6.309573444801936e7,1.0630404127787195e7,7.372613857580656e7,7.979831671495393e7,0.7238623655532448,0.03243267790821195,0.9222697869101979,0.9239059370031867
200000,200000,7.943282347242822e7,33.71776132502157,25.730481867783233,1.,6.743552265004314e6,5.1460963735566465e6,7.943282347242822e7,1.188964863856096e7,9.132247211098918e7,9.731819572267877e7,0.7631135892965982,0.0296579595056897,0.9371194824961948,0.9383905181639907
200000,200000,1.e8,33.56199686766831,30.542131076653067,1.,6.712399373533662e6,6.108426215330614e6,1.e8,1.2820825588864276e7,1.1282082558886428e8,1.1919921463365434e8,0.9100212718890869,0.02979560494993497,0.945367199391172,0.9464896722315383
